,ConvertedCompYearly
3642,85925.0
3643,5982.0
3645,75184.0
3647,72693.0
3648,16461.0
3649,47072.0
3650,12000.0
3652,70063.0
3654,30404.0
3655,17435.0
3656,55851.0
3657,39740.0
3658,107406.0
3660,68740.0
3661,66162.0
3663,44586.0
3664,26061.0
3667,247034.0
3669,25181.0
3670,75184.0
3671,27516.0
3672,53488.0
3674,24016.0
3676,48333.0
3677,76467.0
3680,82802.0
3683,152865.0
3684,23704.0
3688,38666.0
3689,57600.0
3692,116803.0
3694,59073.0
3695,3652.0
3696,72421.0
3697,45111.0
3698,65518.0
3701,23430.0
3705,79481.0
3706,44037.0
3707,55592.0
3708,39544.0
3710,5933.0
3712,150369.0
3716,2900.0
3720,76307.0
3721,32222.0
3723,59872.0
3726,120330.0
3727,53703.0
3730,12515.0
3731,33907.0
3732,86870.0
3733,60000.0
3734,91295.0
3740,114649.0
3741,5437.0
3744,39494.0
3745,53703.0
3746,11848.0
3749,85925.0
3750,80000.0
3754,54777.0
3755,68677.0
3759,47259.0
3760,88129.0
3761,1880.0
3766,19333.0
3767,38839.0
3769,57230.0
3770,38666.0
3771,8374.0
3772,85925.0
3774,102950.0
3775,167125.0
3776,75184.0
3777,67516.0
3778,22555.0
3779,23629.0
3780,62503.0
3781,57999.0
3782,48333.0
3784,15359.0
3789,43938.0
3790,93591.0
3792,77992.0
3796,11379.0
3797,90000.0
3799,154665.0
3800,44434.0
3802,32222.0
3803,30933.0
3805,90000.0
3810,39091.0
3811,42962.0
3814,23757.0
3815,51841.0
3816,112322.0
3817,64444.0
3819,54777.0
3824,101000.0
3825,19333.0
3826,34455.0
3827,44122.0
3828,42000.0
3829,40089.0
3831,2500.0
3832,156508.0
3835,43435.0
3836,63642.0
3837,47513.0
3838,50481.0
3839,64919.0
3841,126714.0
3842,169426.0
3844,75184.0
3846,11815.0
3852,42465.0
3853,78617.0
3854,108587.0
3855,64444.0
3856,58291.0
3857,43604.0
3858,98480.0
3859,46092.0
3862,47134.0
3864,66242.0
3865,85350.0
3867,129602.0
3869,64444.0
3872,88073.0
3875,69814.0
3876,39740.0
3878,1481.0
3881,38762.0
3883,101281.0
3885,85925.0
3886,210190.0
3888,66387.0
3891,6000.0
3894,26129.0
3897,59073.0
3899,127388.0
3901,55422.0
3902,99363.0
3903,14356.0
3905,46586.0
3906,4937.0
3907,23927.0
3908,2760.0
3910,52726.0
3911,62296.0
3912,100801.0
3913,82703.0
3916,51555.0
3917,112309.0
3918,85925.0
3922,86355.0
3923,11963.0
3925,95796.0
3928,68789.0
3931,56925.0
3932,32000.0
3933,61651.0
3935,56925.0
3936,56051.0
3939,109691.0
3941,114649.0
3945,59073.0
3946,107006.0
3948,63370.0
3949,59073.0
3953,59073.0
3954,13068.0
3957,112309.0
3958,22942.0
3960,1546.0
3963,120000.0
3964,59073.0
3966,96666.0
3969,83777.0
3970,29299.0
3974,39479.0
3975,96722.0
3980,161109.0
3982,21052.0
3983,80555.0
3986,45111.0
3989,83777.0
3990,68278.0
3994,32222.0
3995,161109.0
3997,86870.0
3998,62981.0
3999,78729.0
4000,215874.0
4004,90221.0
4006,22283.0
4009,18259.0
4010,140127.0
4011,29000.0
4012,102036.0
4014,111417.0
4015,53703.0
4016,191082.0
4017,4206.0
4018,50000.0
4019,48333.0
4021,59073.0
4023,47513.0
4024,96666.0
4025,48333.0
4026,77332.0
4027,41888.0
4028,53400.0
4029,67387.0
4031,75184.0
4032,50955.0
4035,48333.0
4036,128887.0
4037,45111.0
4039,26852.0
4040,114649.0
4041,47733.0
4043,70193.0
4045,108631.0
4048,64444.0
4049,42962.0
4051,102950.0
4056,111417.0
4057,3589.0
4060,8000.0
4063,107406.0
4066,44037.0
4067,59391.0
4068,79119.0
4069,38666.0
4070,41392.0
4071,38857.0
4072,57425.0
4073,107006.0
4075,7408.0
4081,50539.0
4083,57461.0
4084,161905.0
4086,80555.0
4087,25777.0
4088,13797.0
4089,160000.0
4090,14848.0
4091,89000.0
4094,42962.0
4095,121018.0
4097,2172.0
4100,149745.0
4101,73839.0
4102,128887.0
4107,40061.0
4108,7896.0
4111,73036.0
4112,68740.0
4113,35890.0
4114,40951.0
4119,64444.0
4120,34370.0
4121,32222.0
4124,57230.0
4128,2962.0
4129,114649.0
4132,56388.0
4133,118483.0
4134,60000.0
4137,102046.0
4138,85925.0
4139,107406.0
4141,33296.0
4143,73700.0
4144,32222.0
4147,52629.0
4148,25777.0
4149,21481.0
4150,105000.0
4151,78183.0
4152,38666.0
4157,62296.0
4160,37898.0
4165,84961.0
4166,35635.0
4168,114649.0
4170,45111.0
4171,98814.0
4172,37096.0
4175,64802.0
4176,80000.0
4177,4307.0
4179,56248.0
4180,137480.0
4181,80220.0
4182,33000.0
4183,96000.0
4186,16807.0
4187,85925.0
4189,91295.0
4192,53703.0
4193,70063.0
4197,214812.0
4198,161109.0
4199,63302.0
4200,48333.0
4201,128887.0
4203,20000.0
4205,37436.0
4208,64444.0
4209,23092.0
4211,11198.0
4212,81528.0
4216,58026.0
4219,139628.0
4220,75184.0
4221,38216.0
4224,59235.0
4225,225553.0
4226,41888.0
4228,114649.0
4229,34975.0
4230,38666.0
4231,11852.0
4232,119745.0
4233,75886.0
4235,13363.0
4237,29692.0
4239,1905.0
4240,24616.0
4241,113653.0
4242,11963.0
4243,153591.0
4245,35444.0
4247,73036.0
4248,110827.0
4249,17945.0
4251,53703.0
4252,139628.0
4253,38666.0
4254,32400.0
4256,57999.0
4257,29909.0
4258,37128.0
4260,46795.0
4261,10823.0
4262,19747.0
4263,46185.0
4264,57999.0
4267,21534.0
4269,80555.0
4270,64444.0
4277,105732.0
4278,39740.0
4279,37087.0
4282,82802.0
4284,62296.0
4285,100000.0
4287,69814.0
4291,130000.0
4292,55851.0
4293,105600.0
4294,44544.0
4296,118102.0
4297,53703.0
4301,75184.0
4302,59241.0
4303,12747.0
4305,75184.0
4306,60222.0
4311,55851.0
4312,74239.0
4313,145386.0
4316,45111.0
4317,37592.0
4318,117197.0
4319,63694.0
4320,40389.0
4324,85000.0
4326,36000.0
4327,67000.0
4329,90221.0
4330,59872.0
4331,28712.0
4332,29893.0
4335,83744.0
4336,193331.0
4338,13054.0
4341,22409.0
4344,83941.0
4345,61222.0
4347,114267.0
4348,11189.0
4349,45784.0
4350,71962.0
4351,85925.0
4352,30000.0
4353,98814.0
4354,91295.0
4355,95541.0
4356,96666.0
4358,55946.0
4359,24000.0
4363,5742.0
4364,69814.0
4367,161109.0
4368,26891.0
4369,30000.0
4371,38666.0
4373,39740.0
4374,50507.0
4375,1933.0
4376,86093.0
4377,59241.0
4379,38994.0
4380,89362.0
4381,6981.0
4385,76328.0
4386,27771.0
4387,82360.0
4388,48333.0
4392,55046.0
4393,6444.0
4394,60147.0
4395,60147.0
4396,42962.0
4397,64444.0
4399,80254.0
4400,118919.0
4401,49407.0
4403,64444.0
4407,112101.0
4408,75557.0
4410,110628.0
4411,6580.0
4412,65303.0
4413,18765.0
4415,105732.0
4416,101910.0
4417,61866.0
4418,107406.0
4421,10767.0
4422,100000.0
4423,43435.0
4424,78412.0
4425,108280.0
4427,107006.0
4430,96666.0
4431,51847.0
4432,57325.0
4433,51555.0
4434,76307.0
4436,69069.0
4437,32222.0
4438,92741.0
4440,42962.0
4441,7518.0
4444,37592.0
4445,42742.0
4448,59073.0
4451,190000.0
4452,83597.0
4453,32949.0
4454,77332.0
4455,96666.0
4456,30211.0
4457,69814.0
4460,83777.0
4462,67666.0
4464,200000.0
4466,4800.0
4467,52844.0
4472,42962.0
4473,40814.0
4475,130000.0
4476,60092.0
4479,51602.0
4480,23629.0
4481,40600.0
4482,69814.0
4484,5384.0
4485,54442.0
4486,70193.0
4487,91940.0
4488,22769.0
4490,106562.0
4491,111194.0
4492,38666.0
4493,6677.0
4494,80555.0
4495,66912.0
4496,64444.0
4497,139271.0
4499,32222.0
4501,42962.0
4503,42962.0
4507,92057.0
4508,90000.0
4509,45111.0
4511,85925.0
4513,53703.0
4516,4785.0
4517,70888.0
4518,75184.0
4519,161109.0
4520,51555.0
4522,88073.0
4523,64444.0
4524,71538.0
4527,69369.0
4530,75184.0
4531,104458.0
4532,47250.0
4539,39955.0
4540,39594.0
4541,34585.0
4545,3759.0
4549,22283.0
4550,48074.0
4551,6171.0
4552,60000.0
4553,64444.0
4555,85925.0
4556,85350.0
4561,13160.0
4565,74239.0
4567,145345.0
4568,4028.0
4570,63031.0
4571,94704.0
4573,57143.0
4574,51507.0
4577,19333.0
4578,67129.0
4579,9694.0
4580,72000.0
4582,128887.0
4583,13160.0
4584,5437.0
4585,51555.0
4587,240000.0
4588,200000.0
4589,54294.0
4591,52000.0
4592,161109.0
4593,69121.0
4594,38446.0
4596,98089.0
4597,10000.0
4601,180000.0
4602,48333.0
4604,80555.0
4607,61222.0
4608,45042.0
4610,48256.0
4611,80555.0
4612,40814.0
4613,69814.0
4614,2962.0
4615,62706.0
4616,27516.0
4617,32000.0
4618,70000.0
4619,141776.0
4625,48333.0
4626,42962.0
4627,180000.0
4628,24835.0
4629,75184.0
4630,64444.0
4631,61222.0
4632,65424.0
4633,79481.0
4635,35444.0
4640,96666.0
4642,110000.0
4644,6702.0
4645,48333.0
4647,31148.0
4648,190080.0
4651,59241.0
4652,24512.0
4654,59073.0
4655,186487.0
4656,42962.0
4657,57325.0
4658,107406.0
4660,86870.0
4661,115286.0
4663,29909.0
4665,128887.0
4666,68789.0
4667,80735.0
4668,29132.0
4669,144842.0
4672,53703.0
4673,69388.0
4675,73573.0
4676,21088.0
4677,210000.0
4678,56155.0
4679,115874.0
4680,30666.0
4681,33568.0
4682,68789.0
4683,25123.0
4684,81458.0
4685,161109.0
4688,40814.0
4692,51092.0
4695,37096.0
4696,44586.0
4697,16807.0
4698,140127.0
4699,37592.0
4702,53703.0
4704,220128.0
4706,16749.0
4707,67854.0
4709,10311.0
4711,161109.0
4712,60000.0
4713,101770.0
4714,48333.0
4716,17343.0
4718,125095.0
4719,121018.0
4720,78508.0
4721,42962.0
4722,85925.0
4724,17600.0
4727,72499.0
4729,30884.0
4730,71129.0
4731,76258.0
4732,49407.0
4733,27152.0
4734,182591.0
4735,12373.0
4736,91082.0
4738,96666.0
4740,1481.0
4744,45111.0
4747,60000.0
4750,39172.0
4754,86624.0
4755,180000.0
4759,107406.0
4760,12000.0
4764,57230.0
4769,37592.0
4770,22870.0
4771,69814.0
4772,44586.0
4773,24537.0
4777,48333.0
4778,70000.0
4779,23490.0
4781,4307.0
4786,60147.0
4787,79189.0
4788,126605.0
4789,53703.0
4791,28011.0
4792,28011.0
4795,86213.0
4796,14622.0
4797,130847.0
4798,35292.0
4799,42962.0
4801,140000.0
4802,8498.0
4803,102036.0
4804,79481.0
4805,55000.0
4806,2475.0
4808,60000.0
4811,5749.0
4812,85925.0
4813,29909.0
4814,29644.0
4815,94037.0
4816,79489.0
4818,70063.0
4819,120000.0
4820,23092.0
4821,13445.0
4823,32285.0
4824,66066.0
4827,230000.0
4828,27545.0
4829,250000.0
4830,72000.0
4831,2989.0
4832,45875.0
4833,42962.0
4837,10741.0
4838,20700.0
4839,69814.0
4842,131000.0
4843,22409.0
4844,2600.0
4845,101910.0
4848,72726.0
4849,48333.0
4850,181000.0
4851,42962.0
4852,70966.0
4854,29696.0
4855,49368.0
4856,32222.0
4857,53703.0
4858,11485.0
4860,85000.0
4862,97000.0
4867,144998.0
4868,44354.0
4869,155984.0
4870,69814.0
4871,128887.0
4872,24202.0
4875,39216.0
4876,112309.0
4877,45000.0
4878,40814.0
4879,23629.0
4882,12352.0
4883,187203.0
4886,29621.0
4887,72000.0
4888,260000.0
4889,45860.0
4890,12577.0
4891,140000.0
4892,75184.0
4893,150000.0
4894,85925.0
4895,48333.0
4896,55851.0
4899,4949.0
4901,77681.0
4902,26726.0
4903,39091.0
4904,29968.0
4905,12000.0
4907,6015.0
4908,66877.0
4909,38666.0
4911,57230.0
4917,53164.0
4918,54294.0
4919,139271.0
4921,64444.0
4922,187000.0
4923,44757.0
4926,77332.0
4932,40000.0
4933,121668.0
4935,51555.0
4936,75184.0
4937,9571.0
4940,109039.0
4941,35635.0
4944,45111.0
4945,22913.0
4946,75184.0
4948,72693.0
4949,51555.0
4950,125000.0
4953,4949.0
4955,9571.0
4956,240000.0
4958,250000.0
4959,20514.0
4960,65000.0
4962,37592.0
4963,41461.0
4965,240000.0
4966,94704.0
4967,95000.0
4968,130000.0
4969,161905.0
4971,85000.0
4974,21481.0
4978,100275.0
4979,24746.0
4980,66592.0
4981,24703.0
4984,71000.0
4985,100000.0
4986,48333.0
4988,54394.0
4989,38049.0
4990,64444.0
4991,65091.0
4997,53703.0
4998,102500.0
5002,30503.0
5004,87355.0
5006,19333.0
5007,21481.0
5009,89172.0
5010,155000.0
5015,61146.0
5016,1546.0
5017,1196.0
5018,120000.0
5020,48000.0
5021,5025.0
5024,35032.0
5025,31477.0
5029,63694.0
5030,73885.0
5034,150000.0
5035,134921.0
5037,201000.0
5038,83390.0
5039,101910.0
5043,43587.0
5044,210000.0
5045,187000.0
5049,145000.0
5050,70888.0
5051,32222.0
5052,120000.0
5053,81352.0
5055,104000.0
5056,227000.0
5057,15000.0
5059,42962.0
5063,89172.0
5065,59817.0
5066,89172.0
5067,56051.0
5068,32222.0
5070,42017.0
5074,99363.0
5075,78000.0
5076,100801.0
5077,107406.0
5080,107406.0
5084,118147.0
5086,89134.0
5088,59073.0
5090,25777.0
5091,72693.0
5092,3153.0
5093,62500.0
5095,59073.0
5096,135000.0
5097,43069.0
5098,51555.0
5099,61611.0
5100,42962.0
5101,79962.0
5103,42962.0
5104,160000.0
5106,80000.0
5108,225000.0
5109,72532.0
5110,13200.0
5111,89087.0
5113,130000.0
5120,178098.0
5121,87231.0
5122,73915.0
5124,64444.0
5125,50955.0
5127,87876.0
5128,53703.0
5129,66592.0
5130,62400.0
5131,116309.0
5134,55946.0
5138,44586.0
5139,89134.0
5140,41027.0
5141,38742.0
5142,260000.0
5143,51555.0
5146,101910.0
5147,90221.0
5148,58154.0
5150,45111.0
5152,30074.0
5153,115000.0
5154,61866.0
5155,70888.0
5158,41697.0
5159,17927.0
5160,45111.0
5161,150000.0
5162,193331.0
5163,107406.0
5165,100000.0
5166,52629.0
5167,190000.0
5172,94319.0
5174,90000.0
5175,45860.0
5177,46185.0
5178,51555.0
5179,141177.0
5181,75000.0
5182,41888.0
5184,53000.0
5185,66592.0
5186,42049.0
5191,95000.0
5193,47259.0
5197,94267.0
5198,191082.0
5199,95550.0
5200,150369.0
5201,76258.0
5202,15600.0
5203,107406.0
5204,77332.0
5205,85925.0
5207,86999.0
5209,151201.0
5210,16784.0
5214,39955.0
5215,71337.0
5222,200000.0
5223,154139.0
5224,25250.0
5225,14356.0
5227,6714.0
5229,65424.0
5230,45111.0
5232,153000.0
5234,45111.0
5235,3867.0
5236,75184.0
5238,121018.0
5239,54442.0
5240,135000.0
5241,7976.0
5242,5051.0
5243,24072.0
5245,92155.0
5246,17834.0
5247,85925.0
5250,17606.0
5253,22409.0
5254,95541.0
5255,30000.0
5257,150000.0
5259,7470.0
5260,83707.0
5262,161109.0
5264,89172.0
5266,55851.0
5268,31685.0
5269,84076.0
5271,83439.0
5272,87231.0
5273,131000.0
5274,100000.0
5275,225000.0
5276,20407.0
5277,16807.0
5278,18259.0
5279,117000.0
5280,123517.0
5283,70888.0
5286,51555.0
5287,52788.0
5288,19333.0
5290,82802.0
5292,85925.0
5293,34395.0
5296,49050.0
5302,59073.0
5303,64444.0
5307,68322.0
5309,127000.0
5310,53703.0
5312,180000.0
5313,48407.0
5314,6937.0
5315,50481.0
5317,16465.0
5318,142426.0
5319,3326.0
5324,80555.0
5325,63694.0
5326,29696.0
5327,80555.0
5329,55835.0
5330,10741.0
5332,27973.0
5333,32222.0
5334,149315.0
5335,118147.0
5336,128666.0
5340,59391.0
5341,127813.0
5343,6510.0
5347,75000.0
5348,158000.0
5349,66000.0
5350,118000.0
5353,180000.0
5354,87231.0
5355,69785.0
5357,159924.0
5358,65331.0
5360,164000.0
5364,80555.0
5366,179000.0
5367,171850.0
5368,75184.0
5371,172000.0
5373,37592.0
5376,140000.0
5377,49368.0
5379,75000.0
5380,90866.0
5381,47259.0
5383,12952.0
5384,114649.0
5389,100000.0
5391,42000.0
5392,64000.0
5394,116309.0
5395,60147.0
5396,44831.0
5400,84138.0
5401,200000.0
5403,125656.0
5406,140000.0
5407,69814.0
5408,42000.0
5409,76433.0
5410,111417.0
5411,109039.0
5413,81307.0
5414,88000.0
5415,36840.0
5418,180000.0
5420,225000.0
5422,56000.0
5423,57325.0
5424,63694.0
5426,100000.0
5427,25226.0
5429,180000.0
5430,180000.0
5432,2551.0
5433,4079.0
5434,115000.0
5435,123732.0
5436,48000.0
5437,128887.0
5440,86000.0
5441,128887.0
5442,43481.0
5443,27926.0
5446,180000.0
5449,133538.0
5450,220000.0
5452,128887.0
5454,21534.0
5455,66659.0
5456,90000.0
5457,144000.0
5459,24746.0
5461,152000.0
5462,60000.0
5463,36000.0
5465,97000.0
5466,53480.0
5467,43435.0
5469,6800.0
5472,83500.0
5473,8951.0
5474,68000.0
5475,45111.0
5477,160000.0
5478,60202.0
5482,67666.0
5483,54721.0
5484,95592.0
5486,3938.0
5488,93591.0
5492,75800.0
5493,3951.0
5499,29909.0
5502,109554.0
5503,162000.0
5504,16336.0
5506,180000.0
5508,15553.0
5509,6561.0
5510,38666.0
5511,215000.0
5514,40000.0
5515,115000.0
5516,129936.0
5519,180000.0
5520,72693.0
5522,18000.0
5524,19795.0
5527,130000.0
5528,8021.0
5530,124800.0
5535,78980.0
5536,114649.0
5538,12889.0
5540,38561.0
5544,31189.0
5545,122500.0
5546,133757.0
5547,40000.0
5548,154640.0
5550,96000.0
5552,54000.0
5555,43616.0
5559,110000.0
5560,135000.0
5562,110000.0
5564,120000.0
5565,87841.0
5566,24746.0
5568,165000.0
5570,6369.0
5571,216000.0
5572,118147.0
5573,86401.0
5574,103935.0
5575,36346.0
5576,51555.0
5577,6881.0
5578,89172.0
5579,65000.0
5582,5430.0
5583,170000.0
5584,210000.0
5586,88073.0
5589,70888.0
5591,200000.0
5594,109039.0
5596,206000.0
5599,96666.0
5600,72532.0
5601,17663.0
5603,120000.0
5604,33833.0
5605,115000.0
5606,120000.0
5607,59073.0
5608,85000.0
5609,126486.0
5610,128887.0
5611,102036.0
5613,167890.0
5614,87898.0
5616,12342.0
5617,210000.0
5619,102645.0
5620,140000.0
5622,107406.0
5623,19142.0
5626,125000.0
5627,101910.0
5628,75184.0
5630,125000.0
5631,145600.0
5636,96666.0
5637,99888.0
5639,90866.0
5640,5000.0
5642,180000.0
5645,11000.0
5646,90248.0
5647,10888.0
5648,20000.0
5649,52000.0
5650,107406.0
5651,72000.0
5652,48333.0
5653,49368.0
5654,240000.0
5656,116988.0
5657,75420.0
5658,50885.0
5659,150000.0
5660,63694.0
5661,210000.0
5662,170000.0
5663,180000.0
5665,53703.0
5666,15776.0
5667,51633.0
5669,52629.0
5671,51968.0
5673,52122.0
5674,100000.0
5679,1678.0
5681,145386.0
5682,1855.0
5683,1316.0
5684,192000.0
5686,165000.0
5687,77484.0
5688,101000.0
5691,96666.0
5692,38267.0
5696,12143.0
5697,225000.0
5698,9324.0
5699,56925.0
5701,110000.0
5702,3357.0
5703,41960.0
5705,106000.0
5706,94501.0
5707,91295.0
5708,100000.0
5710,151000.0
5713,36000.0
5715,125000.0
5716,100000.0
5718,120000.0
5720,69814.0
5722,80000.0
5723,21481.0
5726,57761.0
5727,27771.0
5728,7901.0
5736,26726.0
5737,130847.0
5738,42962.0
5740,47796.0
5741,80000.0
5744,140000.0
5745,150000.0
5747,172550.0
5748,33568.0
5749,20000.0
5750,225000.0
5751,155000.0
5753,124800.0
5755,57230.0
5756,3730.0
5757,212738.0
5758,38154.0
5759,215000.0
5760,200000.0
5761,46899.0
5763,75000.0
5764,77332.0
5767,64444.0
5768,82000.0
5769,111417.0
5770,69814.0
5772,220000.0
5776,91295.0
5777,85925.0
5778,95000.0
5779,90866.0
5780,30611.0
5782,37592.0
5783,50000.0
5784,40000.0
5785,53703.0
5787,90000.0
5791,67766.0
5792,36000.0
5794,54442.0
5797,101770.0
5798,100000.0
5802,16168.0
5803,39133.0
5804,85925.0
5805,110000.0
5808,60769.0
5809,75184.0
5811,84851.0
5814,165000.0
5815,76433.0
5817,26852.0
5818,205000.0
5820,97000.0
5821,74000.0
5822,77332.0
5829,121018.0
5832,143000.0
5833,67666.0
5836,110000.0
5837,210000.0
5839,160000.0
5840,1800.0
5841,80000.0
5842,10197.0
5843,80000.0
5844,115000.0
5845,14400.0
5846,42962.0
5847,150000.0
5848,59073.0
5849,57203.0
5851,8625.0
5852,85925.0
5855,31703.0
5858,150000.0
5860,71500.0
5861,180000.0
5862,135000.0
5863,47778.0
5864,225000.0
5865,107406.0
5866,7405.0
5869,160000.0
5871,220000.0
5875,130000.0
5876,1975.0
5877,72821.0
5879,59073.0
5880,128887.0
5881,23200.0
5882,83138.0
5886,122559.0
5890,152000.0
5895,29102.0
5898,66815.0
5900,90000.0
5901,150000.0
5906,109039.0
5907,160000.0
5908,73036.0
5909,93443.0
5910,17945.0
5911,10200.0
5912,240000.0
5915,63970.0
5916,54375.0
5918,227000.0
5919,82802.0
5920,73664.0
5922,86394.0
5926,150000.0
5927,180000.0
5928,101910.0
5929,136000.0
5930,30914.0
5933,220000.0
5936,230000.0
5938,29909.0
5939,112977.0
5943,112000.0
5944,64444.0
5945,85925.0
5946,100000.0
5949,98000.0
5950,85535.0
5951,160000.0
5952,51374.0
5953,250000.0
5954,72499.0
5955,160000.0
5957,134921.0
5964,24623.0
5966,30074.0
5969,175000.0
5972,49493.0
5973,3730.0
5974,53703.0
5976,56000.0
5978,89000.0
5979,92369.0
5980,40000.0
5981,40061.0
5983,2280.0
5984,95000.0
5985,10741.0
5990,83148.0
5992,190000.0
5993,71034.0
5995,8316.0
5996,181000.0
5997,20141.0
5998,43697.0
6000,39981.0
6002,39096.0
6003,13987.0
6004,207000.0
6005,53703.0
6006,32222.0
6007,160000.0
6008,195000.0
6009,53703.0
6010,65001.0
6012,65000.0
6013,133700.0
6014,116309.0
6015,12830.0
6016,191082.0
6017,11652.0
6018,130000.0
6019,85925.0
6020,21481.0
6024,52947.0
6025,235000.0
6027,40336.0
6028,86870.0
6029,16510.0
6031,129602.0
6033,77332.0
6034,190000.0
6035,47259.0
6038,36518.0
6041,74110.0
6043,85000.0
6044,8707.0
6051,111359.0
6052,81629.0
6054,52812.0
6056,170000.0
6057,150000.0
6058,110000.0
6059,74239.0
6060,60809.0
6061,184000.0
6063,240000.0
6064,135000.0
6067,64098.0
6068,18000.0
6070,214812.0
6071,60000.0
6072,61146.0
6073,102000.0
6075,57325.0
6078,65424.0
6079,6444.0
6081,31847.0
6084,58154.0
6086,65152.0
6091,104476.0
6092,33568.0
6093,102036.0
6094,29621.0
6095,5051.0
6096,128129.0
6103,78988.0
6104,107943.0
6105,2468.0
6106,53703.0
6107,75184.0
6108,260000.0
6109,26841.0
6111,112777.0
6114,112777.0
6116,89172.0
6121,37120.0
6123,29132.0
6124,138117.0
6125,95592.0
6126,40000.0
6128,26000.0
6129,8042.0
6130,105000.0
6131,125000.0
6132,105000.0
6133,87231.0
6134,42533.0
6135,76328.0
6138,95955.0
6139,30000.0
6140,150000.0
6142,240000.0
6143,48333.0
6144,48333.0
6146,64444.0
6147,67135.0
6148,122559.0
6149,88000.0
6151,78000.0
6152,160000.0
6154,170000.0
6155,59073.0
6157,53703.0
6158,190000.0
6160,107000.0
6161,160000.0
6163,114649.0
6164,64444.0
6165,124418.0
6166,85925.0
6168,113000.0
6169,55000.0
6172,14039.0
6173,105000.0
6176,76307.0
6177,139628.0
6178,58154.0
6179,48333.0
6182,70000.0
6186,63694.0
6187,76433.0
6188,107406.0
6190,100000.0
6191,8073.0
6192,3785.0
6193,108884.0
6194,48333.0
6197,125000.0
6198,200550.0
6200,254776.0
6201,43304.0
6202,107406.0
6203,26108.0
6205,128731.0
6206,140127.0
6207,120000.0
6208,9571.0
6211,85000.0
6213,51555.0
6215,140000.0
6217,170000.0
6218,75184.0
6219,127500.0
6220,18649.0
6221,66815.0
6224,2797.0
6225,54923.0
6227,100316.0
6230,120000.0
6231,100000.0
6232,120000.0
6234,98135.0
6235,80000.0
6237,26854.0
6240,100000.0
6241,64444.0
6243,167194.0
6245,260000.0
6248,65000.0
6249,25489.0
6251,40061.0
6252,38666.0
6253,139628.0
6254,123578.0
6255,147000.0
6256,13181.0
6257,30189.0
6258,48333.0
6259,152865.0
6261,14356.0
6265,4924.0
6268,170000.0
6271,25777.0
6273,56422.0
6276,120000.0
6278,120000.0
6279,129381.0
6280,80254.0
6281,165000.0
6283,54240.0
6286,139628.0
6287,32222.0
6288,51018.0
6289,91295.0
6290,72000.0
6291,122292.0
6293,109554.0
6298,55311.0
6299,7128.0
6301,52216.0
6302,171974.0
6305,69290.0
6306,38852.0
6307,72777.0
6309,36942.0
6310,77332.0
6311,55000.0
6313,59073.0
6314,102036.0
6315,51555.0
6316,17185.0
6317,79962.0
6318,75601.0
6320,81092.0
6321,175000.0
6323,60000.0
6324,167125.0
6325,105405.0
6327,124500.0
6329,37297.0
6330,107406.0
6331,120000.0
6335,110000.0
6336,114649.0
6337,122913.0
6339,77000.0
6340,32222.0
6341,90000.0
6343,91295.0
6344,23927.0
6345,79552.0
6346,67839.0
6347,255000.0
6349,55000.0
6351,89857.0
6352,57230.0
6353,64444.0
6355,32665.0
6356,128887.0
6358,29696.0
6359,104732.0
6360,160000.0
6362,123048.0
6363,110000.0
6366,37297.0
6367,190000.0
6368,5254.0
6371,95384.0
6372,250000.0
6373,150000.0
6374,70888.0
6375,70675.0
6376,91593.0
6378,18760.0
6380,60664.0
6381,9811.0
6383,99398.0
6389,105000.0
6390,123578.0
6391,150000.0
6392,101910.0
6393,120000.0
6394,16784.0
6396,130541.0
6397,109039.0
6398,50000.0
6399,16173.0
6401,165000.0
